#quick,cg_local
16384
111,40,3836,6003,7083,7086,7098,7146,7623,7629,7637,7653,8106,8133,10127,11095,11102,11126,11222,11579,11581,11641,11705,12089,12118,13019,13021,13049,13273,13495,13502,13558,13750,14006,14041,14447,15065,15190,15274,15542,15673,15813
112,96,127,191,223,239,247,251,319,351,367,381,382,415,439,445,475,478,487,491,493,494,499,501,506,508,1567,1763,1900,2591,2787,3103,3299,3599,3607,3611,3683,3747,3779,4639,4972,5151,5484,5647,5661,5662,5740,5932,5964,6175,6679,6685,7195,7198,7687,7691,7693,7694,7699,7701,7706,7708,8931,9068,9443,9580,9827,9836,9953,9954,10084,10088,10467,10915,10977,11459,11490,11811,11843,11873,11874,11907,11937,11970,12000,12652,13100,13156,13644,13672,13868,13900,13924,13928,14092,14116,14152,14176
113,108,987,990,1018,1463,1469,1525,2415,2429,2430,2541,2542,2556,3855,3863,3867,3939,3948,4003,4035,4335,4343,4347,4583,4587,4595,5775,5789,5790,5859,5868,6060,6092,6743,6749,6883,7020,7227,7230,7395,7532,7738,7765,7821,7822,7836,7943,7947,7955,8319,8383,8415,8511,8543,8607,9759,9843,9852,9969,9970,10100,10104,10783,10923,10985,11116,11295,11463,11494,11628,11889,11890,11945,11974,12016,12067,12099,12163,12831,13027,13102,13158,13343,13539,13645,13673,13940,13944,13996,14028,14118,14153,14192,14220,14367,14563,14700,14741,14746,14769,14772,14802,14808,15249,15252,15280,15762,15768,15824
114,216,735,763,863,894,927,1003,1006,1011,1020,1215,1271,1343,1405,1439,1511,1517,1523,1532,1695,1779,1823,1916,2019,2028,2175,2287,2367,2399,2493,2526,2535,2539,2549,2554,2655,2795,2847,3043,3135,3303,3359,3555,3643,3671,3699,3727,3755,3783,4223,4287,4319,4463,4535,4571,4589,4590,4597,4602,4703,4767,4974,5100,5183,5279,5485,5612,5694,5725,5756,5903,5934,5965,6207,6239,6581,6618,6813,6935,7061,7326,7451,7578,7723,7726,7731,7740,7751,7757,7763,7772,7779,7788,7815,7819,7829,7834,7843,7875,7949,7950,7957,7962,7980,8012,8431,8439,8443,8559,8573,8574,8631,8637,8667,8670,8939,8947,9070,9084,9447,9459,9581,9596,9958,9961,9964,10083,10086,10089,10471,10475,10677,10714,10993,11171,11185,11506,11715,11730,11791,11799,11803,11819,11827,11847,11859,11878,11881,11884,11911,11915,11953,11986,12004,12008,12129,12130,12132,12136,12193,12226,12653,12654,12725,12762,13172,13228,13236,13688,13772,13784,13839,13853,13854,13870,13884,13901,13916,13923,13926,13929,14049,14050,14052,14056,14093,14094,14132,14168,14177,14178,14244,14280,14871,14877,14997,15011,15025,15073,15125,15148,15156,15204,15265,15268,15387,15390,15514,15555,15570,15586,15642,15692,15704,15720,15810,15816
115,240,2942,3038,3054,3066,3068,3453,3517,3565,3573,3580,3899,3927,3955,3964,3983,4011,4039,4076,4859,5083,5099,5107,5114,5367,5559,5607,5619,5621,5822,5853,5875,5884,6031,6062,6093,6115,6383,6511,6631,6635,6637,6638,6877,6891,6999,7022,7125,7130,7139,7148,7358,7399,7483,7533,7605,7610,7651,7660,7854,7866,7868,7885,7893,7900,7916,7979,7987,7994,8007,8019,8021,8035,8071,8075,8077,8078,8099,8108,8131,8140,8927,9055,9119,9179,9182,9407,9535,9631,9655,9661,9887,9974,9977,9980,10015,10099,10102,10105,10367,10559,10591,10607,10621,10622,10847,11001,11039,11118,11132,11179,11193,11226,11327,11510,11551,11629,11644,11701,11719,11734,11894,11897,11900,11961,11990,12020,12024,12047,12055,12059,12075,12083,12103,12115,12145,12146,12148,12152,12167,12171,12201,12230,12415,12479,12511,12527,12535,12539,12895,12959,13035,13043,13174,13230,13238,13274,13375,13471,13543,13555,13689,13749,13773,13785,13939,13942,13945,13967,13981,13982,13998,14012,14029,14044,14065,14066,14068,14072,14134,14169,14193,14194,14221,14222,14246,14281,14399,14431,14567,14571,14701,14702,14774,14777,14778,14805,14806,14809,14935,14941,15019,15033,15061,15081,15150,15158,15189,15206,15254,15257,15258,15270,15273,15282,15288,15313,15314,15316,15320,15419,15422,15546,15559,15574,15590,15674,15693,15705,15721,15765,15766,15769,15793,15794,15796,15800,15814,15817,15825,15828
116,60,1951,2035,2044,2911,3051,3391,3559,4831,5102,5311,5613,6271,6645,6650,7795,7804,7851,7879,7982,8013,8085,8090,8955,9086,9463,9597,10479,10685,10718,11835,11863,11919,12012,12134,12137,12209,12242,12655,12727,12763,13886,13917,14054,14057,14095,14179,14260,14296,15005,15089,15127,15220,15267,15276,15518,15602,15643,15736,15811,15820
117,66,4092,6131,7147,7150,7162,7655,7661,7669,7932,8051,8107,8110,8122,8135,8141,8149,10143,11103,11134,11230,11583,11645,11709,12028,12091,12119,12150,12153,12175,12217,12246,13023,13051,13275,13503,13559,13751,14014,14045,14070,14073,14195,14223,14262,14297,14463,14575,14703,15069,15097,15191,15222,15275,15278,15290,15318,15321,15550,15606,15675,15737,15798,15801,15815,15821,15829
118,36,255,383,447,479,495,503,507,509,510,3615,3811,5663,5996,6687,7199,7695,7703,7707,7709,7710,9955,10092,10979,11491,11875,11939,11971,12001,12002,13164,13676,13932,14124,14156,14180,14184
119,44,3070,3581,5115,5623,6639,7870,7901,7995,8023,8079,8163,8172,9183,9663,10623,12022,12025,12063,12147,12156,12203,12231,12543,13983,14067,14076,14198,14201,14254,14285,14943,15083,15214,15286,15289,15317,15322,15423,15591,15725,15797,15802,15830,15833
120,4,511,7711,12003,14188
121,2,549,1098
122,96,1653,1658,1709,1717,1742,1754,1831,1845,1867,1882,1957,1994,2669,2677,2733,2855,2861,2917,2963,3182,3194,3278,3403,3406,3434,3475,3877,3914,4711,4725,4775,4781,4837,4903,5020,5227,5242,5323,5326,5354,5451,5532,5797,5834,6323,6355,6460,6492,6547,6556,6757,7274,8751,8759,8765,8821,8877,8999,9200,9295,9307,9310,9338,9422,9547,9712,9781,9818,10391,10395,10643,10724,10728,10736,10797,11342,12573,12574,12700,12769,12770,12784,12839,13387,14483,14620,14816,15920,15952,16004,16008,16016,16129,16130,16144,16256
123,216,1725,1758,1781,1786,1847,1883,1909,1914,1959,1965,1995,1998,2685,2797,2863,2919,2933,2971,2989,3027,3198,3310,3407,3435,3450,3479,3507,3534,3701,3706,3757,3790,3885,3893,3918,3930,3941,3946,4005,4042,4727,4783,4845,4853,4967,5022,5031,5084,5243,5327,5358,5370,5483,5533,5564,5579,5749,5754,5799,5813,5835,5850,5861,5866,5927,5963,6053,6090,6331,6359,6462,6493,6579,6588,6611,6620,6759,6765,6829,6867,6885,6951,7004,7013,7059,7068,7275,7278,7347,7374,7402,7484,7499,7530,7571,7580,8823,8829,8879,8893,9007,9015,9202,9208,9339,9342,9423,9438,9551,9563,9713,9716,9783,9789,9819,9822,9901,9909,9934,9946,10023,10037,10059,10074,10427,10455,10647,10651,10726,10729,10740,10744,10799,10813,10861,10869,10907,11047,11053,11155,11240,11248,11343,11358,11374,11386,11415,11595,11598,11667,11748,11760,12606,12637,12701,12702,12774,12777,12785,12786,12847,12855,12903,12917,12967,12973,13086,13212,13282,13296,13391,13403,13419,13434,13515,13518,13597,13724,13793,13808,14487,14491,14515,14547,14621,14622,14652,14684,14817,14818,14820,14824,15922,15928,15953,15956,16006,16009,16020,16024,16040,16048,16068,16080,16134,16137,16145,16146,16162,16176,16193,16208,16257,16258,16260,16264
124,240,1789,1790,1911,1915,1967,1999,2813,2935,2991,3003,3031,3326,3451,3515,3535,3543,3709,3710,3773,3806,3821,3822,3829,3834,3901,3934,4069,4074,4861,4983,5039,5054,5085,5374,5499,5566,5583,5597,5751,5755,5815,5851,5943,5979,5991,5995,6005,6010,6117,6122,6587,6590,6615,6621,6767,6831,6843,6875,6959,6974,7006,7067,7070,7079,7085,7091,7100,7141,7279,7351,7375,7383,7485,7503,7517,7575,7581,7627,7630,7635,7644,7658,7909,7914,8037,8042,8101,8138,8957,9079,9135,9206,9209,9470,9595,9679,9718,9721,9903,9911,9935,9947,10031,10045,10063,10078,10151,10157,10187,10190,10683,10711,10742,10745,10863,10871,10967,10971,11063,11069,11111,11125,11159,11219,11238,11242,11250,11252,11375,11387,11447,11451,11611,11614,11627,11642,11675,11699,11749,11753,11761,11768,11837,11870,12077,12085,12110,12122,12734,12765,12790,12793,12911,12925,12983,12989,13037,13045,13149,13150,13213,13276,13289,13290,13297,13304,13423,13438,13531,13534,13550,13562,13629,13630,13726,13756,13797,13798,13810,13812,13879,13915,13991,14005,14027,14042,14519,14555,14653,14686,14821,14826,14895,14951,14957,15003,15059,15134,15196,15330,15336,15439,15467,15470,15511,15539,15645,15676,15841,15844,15926,15929,15958,15961,16022,16025,16038,16042,16050,16052,16069,16073,16081,16088,16150,16153,16169,16170,16177,16184,16197,16198,16210,16212,16261,16266,16290,16296,16321,16324
125,44,3837,3838,6007,6011,7087,7099,7102,7631,7639,7645,8165,8170,10159,10191,11127,11223,11254,11643,11707,11769,12093,12126,13053,13277,13305,13566,13758,13814,14007,14043,14959,15067,15198,15338,15471,15543,15677,15845,16054,16089,16185,16214,16298,16325
126,24,551,557,565,613,677,805,1099,1102,1114,1130,1226,1354,1573,1610,2195,2597,3146,4380,4645,5194,8672,8741,9290,15872
127,42,629,685,807,1146,1230,1355,1589,1626,1701,1738,1829,1866,2451,2605,2661,2853,3150,3178,3402,4508,4647,4709,4773,5195,5226,5322,6291,6428,8688,8743,8749,8757,9291,9294,9306,10387,10720,12572,12768,15888,16000,16128
128,84,559,567,573,615,621,679,693,741,813,821,869,933,1103,1115,1118,1131,1134,1227,1242,1258,1358,1370,1386,1482,1575,1581,1611,1614,1637,1642,2199,2203,2227,2259,2599,2613,2707,2725,3147,3162,3219,3274,3621,3658,4381,4382,4412,4444,4653,4661,4892,4901,5198,5210,5404,5450,5669,5706,6693,7242,8673,8674,8676,8680,8805,8869,8997,9184,9322,9418,9546,9696,9765,9802,10789,11338,12837,13386,15873,15874,15876,15880,15904,15936
129,192,631,637,687,701,749,757,815,823,871,885,935,941,1147,1150,1231,1246,1262,1274,1359,1371,1387,1402,1483,1486,1591,1597,1627,1630,1703,1739,1765,1770,1837,1870,1893,1898,2235,2263,2455,2459,2483,2515,2607,2621,2663,2715,2771,2789,2869,2981,3151,3166,3179,3223,3251,3306,3418,3530,3629,3637,3662,3674,3685,3690,3749,3786,4414,4445,4509,4510,4540,4572,4655,4663,4717,4789,4894,4956,4965,5029,5199,5211,5230,5338,5405,5436,5482,5578,5671,5685,5707,5722,5733,5738,5925,5962,6295,6299,6429,6430,6695,6701,6803,6821,6940,6949,7243,7246,7315,7370,7452,7498,8678,8681,8689,8690,8692,8696,8807,8813,8871,8885,9005,9013,9186,9192,9323,9326,9419,9434,9550,9562,9697,9700,9767,9773,9803,9806,9893,9930,10021,10058,10419,10451,10721,10722,10791,10805,10853,10899,11045,11232,11339,11354,11370,11411,11594,11744,12604,12636,12772,12776,12845,12853,12901,12965,13084,13280,13390,13402,13418,13514,13596,13792,15878,15881,15889,15890,15892,15896,15906,15912,15937,15940,16001,16002,16032,16064,16132,16136,16160,16192
130,48,3957,3962,4013,4046,5877,5882,6055,6091,6893,7015,7123,7132,7406,7531,7603,7612,9917,9950,10039,10075,10877,11055,11163,11256,11390,11599,11671,11764,12919,12975,13214,13298,13435,13519,13725,13809,14523,14551,14654,14685,14822,14825,16056,16084,16178,16209,16262,16265
131,54,765,887,943,1278,1403,1487,2491,2519,3645,3678,3813,3818,4542,4573,5687,5723,5989,5994,6703,6811,6942,7077,7247,7319,7453,7626,8694,8697,9895,9931,10029,10062,10855,10963,11061,11234,11371,11443,11610,11745,12909,12981,13148,13288,13422,13530,13628,13796,15894,15897,16034,16065,16168,16196
132,32,575,743,877,949,1119,1259,1390,1498,2207,2291,3623,3659,3731,4383,4476,5677,5710,5916,6709,7258,8675,8684,9829,9834,10208,10917,11466,13093,13642,15875,15884,15968
133,36,1973,2010,2925,3438,3879,3915,3987,4839,5355,5805,5838,6044,6387,6524,6773,7290,8767,9311,9845,9850,10224,10399,10732,10925,11470,12575,12771,13095,13643,14739,14748,14832,15984,16012,16131,16272
134,64,623,695,829,997,1135,1243,1374,1514,1583,1615,1639,1643,1645,1646,2231,2267,2615,2711,2727,2739,2741,3163,3227,3275,3283,3290,4413,4446,4669,4893,4909,4917,4924,5214,5406,5454,5466,5468,7717,7754,8677,8682,8933,9061,9125,9185,9188,9450,9578,9674,9698,9704,11813,11850,13861,13898,14885,15434,15877,15882,15905,15908,15938,15944
135,216,1655,1659,1661,1662,1711,1719,1743,1755,1773,1774,1839,1853,1871,1886,1895,1899,2021,2026,2671,2679,2735,2747,2749,2775,2779,2805,2871,2877,2967,2983,2995,3045,3183,3195,3255,3259,3279,3287,3294,3322,3419,3422,3483,3531,3539,3562,3693,3694,3765,3802,4719,4733,4791,4797,4911,4919,4926,4957,4958,4981,5021,5037,5052,5093,5231,5246,5339,5342,5437,5438,5455,5467,5469,5498,5534,5582,5596,5610,5735,5739,5941,5978,6327,6363,6461,6494,6551,6555,6557,6558,6823,6835,6957,6972,7371,7379,7502,7516,7781,7786,7845,7882,7973,8010,8815,8887,8941,8949,9021,9063,9077,9127,9133,9190,9193,9194,9201,9204,9327,9435,9454,9466,9566,9579,9594,9675,9678,9701,9702,9705,9714,9720,9775,9807,10149,10186,10423,10459,10675,10707,10725,10730,10737,10738,10807,10903,11109,11236,11355,11419,11626,11752,11821,11829,11854,11866,12069,12106,12605,12638,12732,12764,12773,12778,12788,12792,12861,13029,13085,13281,13406,13546,13598,13794,13863,13877,13899,13914,13989,14026,14887,14893,14949,14995,15132,15328,15435,15438,15466,15507,15644,15840,15910,15913,15914,15921,15924,15941,15942,15945,15954,15960,16005,16010,16017,16018,16036,16072,16133,16138,16148,16152,16161,16194,16288,16320
136,216,639,703,751,759,831,879,893,951,957,999,1005,1013,1151,1247,1263,1275,1375,1391,1406,1499,1502,1515,1518,1530,1599,1631,1767,1771,1901,1902,2239,2271,2295,2299,2463,2487,2523,2547,2623,2719,2791,2803,2997,3167,3231,3307,3315,3546,3631,3639,3663,3675,3687,3691,3735,3739,3751,3763,3787,3795,4415,4447,4477,4478,4511,4541,4574,4604,4671,4895,4973,4988,5045,5215,5407,5486,5500,5594,5679,5693,5711,5726,5741,5742,5917,5918,5933,5948,5966,5980,6303,6431,6711,6717,6807,6837,6941,6965,7259,7262,7323,7386,7454,7514,7719,7725,7733,7755,7758,7770,7827,7964,8679,8683,8685,8686,8691,8693,8698,8700,8935,9069,9141,9187,9196,9451,9582,9690,9699,9708,9831,9835,9837,9838,9957,9962,10085,10090,10209,10210,10212,10216,10483,10723,10919,10931,10933,10981,11173,11233,11467,11475,11482,11498,11722,11746,11815,11851,11877,11882,11923,11941,11978,12256,12668,12780,13101,13109,13116,13157,13221,13284,13646,13658,13660,13674,13770,13800,13869,13902,13925,13930,14108,14117,14154,14304,14901,15013,15141,15450,15562,15690,15879,15883,15885,15886,15891,15893,15898,15900,15907,15916,15939,15948,15969,15970,15972,15976,16003,16033,16066,16096,16140,16164,16200,16224
137,240,1975,1981,2011,2014,2037,2042,2927,2941,3035,3053,3439,3454,3511,3566,3887,3895,3919,3931,3943,3947,3949,3950,3991,3995,4007,4019,4021,4043,4051,4058,4847,4855,5086,5095,5359,5371,5565,5611,5807,5821,5839,5854,5863,5867,5869,5870,6045,6046,6061,6069,6076,6094,6106,6108,6391,6395,6525,6526,6643,6652,6775,6781,6871,6887,6899,6901,7005,7021,7029,7036,7291,7294,7355,7403,7411,7418,7486,7534,7546,7548,7797,7802,7853,7886,7975,8011,8083,8092,8831,8895,9023,9210,9343,9439,9567,9717,9791,9823,9847,9851,9853,9854,9973,9978,10101,10106,10165,10202,10225,10226,10228,10232,10431,10463,10655,10733,10734,10748,10815,10911,10927,10939,10941,10989,11117,11181,11241,11244,11359,11423,11471,11479,11486,11502,11630,11726,11750,11756,11893,11898,11949,11982,12071,12107,12179,12272,12607,12639,12703,12775,12779,12787,12863,13031,13087,13103,13111,13118,13159,13223,13283,13286,13407,13547,13599,13647,13659,13661,13675,13771,13795,13801,13941,13946,13997,14030,14119,14155,14236,14320,14495,14579,14623,14716,14743,14747,14749,14750,14771,14780,14803,14812,14819,14828,14833,14834,14836,14840,14965,15021,15143,15251,15260,15344,15482,15566,15691,15763,15772,15856,15930,15957,15985,15986,15988,15992,16013,16014,16028,16041,16044,16070,16076,16112,16135,16139,16147,16163,16166,16195,16201,16240,16259,16268,16273,16274,16276,16280,16304,16336
138,240,1727,1759,1783,1787,1855,1887,1917,1918,2023,2027,2029,2030,2687,2783,2799,2811,2879,2975,3005,3047,3059,3061,3199,3263,3311,3319,3423,3487,3550,3563,3571,3578,3703,3707,3759,3771,3791,3799,4735,4799,4959,4975,4990,5023,5047,5101,5109,5116,5247,5343,5439,5487,5501,5535,5595,5614,5626,5628,5757,5758,5935,5950,5967,5981,6335,6367,6463,6495,6583,6589,6619,6622,6845,6967,7063,7069,7390,7515,7579,7582,7783,7787,7789,7790,7847,7859,7861,7883,7891,7898,7981,7989,7996,8014,8026,8028,8943,8951,9071,9085,9143,9149,9195,9198,9203,9212,9455,9467,9583,9598,9691,9694,9703,9709,9715,9724,9965,9966,10087,10091,10214,10217,10487,10491,10679,10715,10727,10731,10741,10746,10997,11175,11187,11249,11514,11723,11731,11762,11823,11831,11855,11867,11885,11886,11927,11931,11957,11994,12133,12138,12197,12234,12260,12264,12669,12670,12733,12766,12781,12782,12789,12794,13173,13229,13244,13300,13690,13774,13788,13816,13871,13885,13903,13918,13927,13931,14053,14058,14109,14110,14133,14170,14245,14282,14305,14306,14903,14909,14999,15015,15027,15077,15133,15149,15164,15205,15329,15332,15451,15454,15515,15563,15571,15594,15646,15694,15708,15722,15842,15848,15915,15918,15923,15932,15943,15949,15955,15964,15974,15977,16007,16011,16021,16026,16049,16082,16100,16104,16141,16142,16149,16154,16180,16216,16225,16226,16289,16292,16322,16328
139,264,3959,3963,3965,3966,4015,4027,4029,4047,4055,4062,4077,4078,4085,4090,5879,5883,5885,5886,6063,6071,6078,6095,6107,6109,6119,6123,6133,6138,6895,6907,6909,7023,7031,7038,7127,7131,7133,7134,7143,7149,7155,7164,7407,7415,7422,7535,7547,7549,7607,7611,7613,7614,7659,7662,7667,7676,7917,7918,7925,7930,8039,8043,8053,8058,8103,8109,8115,8124,8139,8142,8147,8156,9919,9951,9981,9982,10047,10079,10103,10107,10167,10173,10203,10206,10230,10233,10879,10975,11005,11071,11119,11133,11167,11183,11195,11227,11246,11257,11258,11260,11391,11455,11518,11615,11631,11646,11679,11703,11727,11735,11757,11765,11766,11772,11901,11902,11965,11998,12079,12087,12111,12123,12149,12154,12183,12187,12205,12238,12276,12280,12927,12991,13039,13047,13151,13175,13215,13231,13246,13278,13291,13299,13302,13306,13439,13535,13551,13563,13631,13691,13727,13757,13775,13789,13799,13811,13813,13817,13943,13947,13999,14013,14031,14046,14069,14074,14135,14171,14237,14238,14247,14283,14321,14322,14527,14559,14583,14587,14655,14687,14717,14718,14779,14782,14807,14813,14823,14827,14829,14830,14838,14841,14967,14973,15023,15035,15063,15085,15151,15166,15197,15207,15259,15262,15315,15324,15334,15337,15346,15352,15483,15486,15547,15567,15575,15598,15678,15695,15709,15723,15767,15773,15795,15804,15846,15849,15857,15860,15990,15993,16046,16057,16058,16060,16077,16085,16086,16092,16116,16120,16171,16179,16182,16186,16199,16211,16213,16217,16241,16242,16263,16267,16269,16270,16278,16281,16294,16297,16306,16312,16326,16329,16337,16340
140,120,767,895,959,1007,1015,1021,1279,1407,1503,1519,1531,1534,2303,2495,2527,2551,2555,3647,3679,3743,3815,3819,3827,4479,4543,4575,4605,4606,5695,5727,5919,5997,5998,6012,6719,6815,6943,7093,7263,7327,7455,7642,7727,7735,7741,7759,7771,7774,7831,7835,7965,7966,8687,8695,8699,8701,8702,9959,9963,10093,10094,10211,10220,10983,10995,11189,11235,11499,11507,11738,11747,11879,11883,11943,11955,11979,11987,12005,12010,12257,12258,13165,13180,13237,13292,13678,13692,13786,13804,13933,13934,14125,14140,14158,14172,14181,14186,14308,14312,15029,15157,15269,15578,15706,15818,15887,15895,15899,15901,15902,15971,15980,16035,16067,16097,16098,16172,16204,16228,16232
141,264,1983,2015,2039,2043,2045,2046,2943,3039,3055,3067,3069,3455,3519,3567,3575,3582,3903,3935,3999,4071,4075,4083,4863,5087,5103,5111,5118,5375,5567,5615,5627,5629,5823,5855,6047,6125,6126,6140,6399,6527,6647,6651,6653,6654,6783,6879,7007,7157,7295,7359,7487,7674,7799,7803,7805,7806,7855,7867,7869,7887,7895,7902,7911,7915,7923,7983,7991,7998,8015,8027,8029,8045,8046,8060,8087,8091,8093,8094,8117,8154,8959,9087,9151,9211,9214,9471,9599,9695,9719,9725,9975,9979,10109,10110,10227,10236,10495,10687,10719,10735,10749,10750,10991,11003,11197,11243,11503,11511,11742,11751,11839,11871,11895,11899,11935,11951,11963,11983,11991,12013,12014,12021,12026,12135,12139,12141,12142,12199,12211,12213,12235,12243,12250,12262,12265,12268,12273,12274,12671,12735,12767,12783,12791,12795,13167,13182,13239,13294,13679,13693,13787,13805,13887,13919,13949,13950,14055,14059,14061,14062,14111,14127,14142,14159,14173,14183,14187,14197,14202,14253,14261,14268,14286,14298,14300,14307,14310,14313,14324,14328,14775,14781,14811,14814,14837,14842,14911,15007,15037,15079,15091,15093,15135,15159,15213,15221,15228,15255,15261,15271,15277,15283,15292,15331,15340,15345,15348,15455,15519,15582,15595,15603,15610,15647,15707,15726,15738,15740,15771,15774,15819,15822,15827,15836,15843,15852,15858,15864,15931,15934,15959,15965,15987,15996,16015,16029,16030,16043,16071,16102,16105,16108,16113,16114,16143,16151,16155,16174,16205,16227,16230,16233,16244,16248,16277,16282,16291,16300,16305,16308,16323,16332,16338,16344
